order_id;date;time;user_id;name;course_id;course_name;payment_method;item_price;discount;total_amount
OC-2019-139892;09/08/2019;21:51:00;BM-11140;Becky Martin;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;Mandiri;247283;0.3;173098
OC-2019-139892;09/08/2019;08:59:00;BM-11140;Becky Martin;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;Alfamart;244713;0.2;195770
OC-2019-139892;09/08/2019;14:03:00;BM-11140;Becky Martin;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;Go-Pay;269423;0.8;53885
OC-2019-139892;09/08/2019;22:42:00;BM-11140;Becky Martin;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;OVO;509077;0.2;407262
OC-2019-118962;08/05/2019;10:03:00;CS-12130;Chad Sievert;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;Go-Pay;384020;0;384020
OC-2019-118962;08/05/2019;11:28:00;CS-12130;Chad Sievert;CAMP-002-007-021;Dasar-dasar Bahasa Pemrograman Java Bagi Pemula;Alfaexpress;512460;0;512460
OC-2019-118962;08/05/2019;19:59:00;CS-12130;Chad Sievert;CAMP-004-007-046;Fundamental Analitik HR;BNI;252454;0.2;201963
ID-2019-100853;09/14/19;16:54:00;JB-15400;Jennifer Braxton;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;Mandiri;374303;0.8;74861
ID-2019-100853;09/14/19;18:18:00;JB-15400;Jennifer Braxton;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;BCA;392632;0.2;314106
ID-2022-152366;04/21/22;21:07:00;SJ-20500;Shirley Jackson;CAMP-003-000-070;Bisnis Bank 101;Alfaexpress;327597;0.8;65519
ID-2020-101511;11/21/20;22:50:00;JE-15745;Joel Eaton;CAMP-002-002-031;Mulai Karirmu dalam Analisis Data dengan SQL ;Lawson;412477;0.3;288734
ID-2020-101511;11/21/20;12:46:00;JE-15745;Joel Eaton;CAMP-002-007-030;Membangun Aplikasi dengan React ;Alfamart;487992;0.2;390394
OC-2020-137225;12/15/20;14:06:00;JK-15640;Jim Kriz;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;BSI;311311;0;311311
OC-2019-166191;12/05/2019;16:44:00;DK-13150;David Kendrick;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;BSI;297747;0.2;238197
OC-2019-166191;12/05/2019;16:27:00;DK-13150;David Kendrick;CAMP-004-003-048;Mempelajari Pentingnya Bisnis Analis di Teknik Informatika;OVO;273042;0.2;218433
OC-2019-158274;11/19/19;12:36:00;RM-19675;Robert Marley;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;Alfaexpress;239390;0;239390
OC-2019-158274;11/19/19;18:32:00;RM-19675;Robert Marley;CAMP-002-002-088;Dasar Pemrograman SQL;BNI;343595;0;343595
OC-2019-158274;11/19/19;18:19:00;RM-19675;Robert Marley;CAMP-002-004-053;Optimalisasi Bisnis Menggunakan Teknik Integrasi Data ;Dan Dan;433769;0;433769
OC-2021-105018;11/28/21;13:28:00;SK-19990;Sally Knutson;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;BNI;266872;0;266872
OC-2019-123260;08/26/19;11:49:00;FM-14290;Frank Merwin;CAMP-002-002-088;Dasar Pemrograman SQL;Alfamidi;343595;0;343595
OC-2021-157000;07/16/21;10:19:00;AM-10360;Alice McCarthy;CAMP-004-003-060;Sales 101;Dan Dan;253274;0.2;202619
OC-2021-157000;07/16/21;12:58:00;AM-10360;Alice McCarthy;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;Alfamidi;411520;0.2;329216
OC-2020-102281;10/12/2020;14:26:00;MP-17470;Mark Packer;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Alfamidi;294241;0.2;235393
OC-2020-102281;10/12/2020;18:16:00;MP-17470;Mark Packer;CAMP-003-006-021;Belajar Menganalisis Saham untuk Pemula;BSI;293666;0;293666
OC-2020-102281;10/12/2020;17:32:00;MP-17470;Mark Packer;CAMP-001-000-001;Strategi Online Marketing: Bagaimana cara mendapatkan lebih banyak trafik?;BSI;344433;0;344433
OC-2020-102281;10/12/2020;16:06:00;MP-17470;Mark Packer;CAMP-004-002-090;Business Intelligence dengan Microsoft Power BI Desktop ;Alfaexpress;251201;0.2;200961
OC-2020-102281;10/12/2020;13:15:00;MP-17470;Mark Packer;CAMP-002-007-030;Membangun Aplikasi dengan React ;OVO;487992;0;487992
OC-2020-131457;10/31/20;12:16:00;MZ-17515;Mary Zewe;CAMP-004-003-072;Strategi Menghadapi Difficult People di Dunia Kerja;Alfamidi;273379;0;273379
OC-2019-140004;03/21/19;11:38:00;CB-12025;Cassandra Brandow;CAMP-002-000-077;Advanced JavaScript;Bank BRI;614999;0.2;491999
OC-2019-140004;03/21/19;20:58:00;CB-12025;Cassandra Brandow;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;Danamon;331790;0.2;265432
OC-2022-107720;11/06/2022;13:04:00;VM-21685;Valerie Mitchum;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;Dan Dan;331790;0;331790
ID-2022-124303;07/06/2022;12:18:00;FH-14365;Fred Hopkins;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;BSI;309797;0.7;92939
ID-2022-124303;07/06/2022;09:49:00;FH-14365;Fred Hopkins;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;BNI;450498;0.2;360398
OC-2022-105074;06/24/22;14:12:00;MB-17305;Maria Bertelson;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;Bank BRI;629850;0.2;503880
OC-2019-133690;08/03/2019;21:57:00;BS-11755;Bruce Stewart;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;Alfaexpress;401973;0.5;200987
OC-2019-133690;08/03/2019;21:13:00;BS-11755;Bruce Stewart;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;BSI;302148;0.2;241718
ID-2022-116701;12/17/22;16:17:00;LC-17140;Logan Currie;CAMP-001-003-027;Social Media Marketing;Alfamidi;328520;0.8;65704
OC-2022-126382;06/03/2022;17:05:00;HK-14890;Heather Kirkland;CAMP-002-009-010;Statistika untuk Analisis Bisnis dan Sains Data;Bank BRI;547352;0.2;437881
OC-2022-108329;12/09/2022;14:51:00;LE-16810;Laurel Elliston;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Alfaexpress;375659;0.2;300527
OC-2022-135860;12/01/2022;20:46:00;JH-15985;Joseph Holt;CAMP-002-005-029;Fundamental React Bagi Pemula;BNI;545153;0;545153
OC-2022-135860;12/01/2022;15:28:00;JH-15985;Joseph Holt;CAMP-001-003-025;Manajemen dan Marketing Social Media ;Dan Dan;313526;0;313526
OC-2022-135860;12/01/2022;22:53:00;JH-15985;Joseph Holt;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;Mandiri;384020;0;384020
OC-2022-135860;12/01/2022;08:56:00;JH-15985;Joseph Holt;CAMP-005-007-064;Business Intelligence dengan Microsoft Power BI Desktop ;OVO;299473;0;299473
OC-2022-135860;12/01/2022;14:31:00;JH-15985;Joseph Holt;CAMP-002-001-033;Python untuk Sains Data;Alfamidi;615773;0;615773
OC-2020-101007;02/09/2020;21:42:00;MS-17980;Michael Stewart;CAMP-002-006-069;MySQL untuk Statistika dan Analisa Bisnis;Alfamart;458598;0.2;366878
OC-2020-146262;01/02/2020;10:58:00;VW-21775;Victoria Wilson;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Lawson;375659;0.2;300527
OC-2020-146262;01/02/2020;08:11:00;VW-21775;Victoria Wilson;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;Master Card;269423;0.5;134711
OC-2020-146262;01/02/2020;17:56:00;VW-21775;Victoria Wilson;CAMP-004-002-000;Membuat Dashboard HR menggunakan Tableau Desktop;Alfamart;256071;0.4;153643
OC-2020-146262;01/02/2020;12:57:00;VW-21775;Victoria Wilson;CAMP-003-009-001;Dasar-dasar Keuangan Pribadi;Mandiri;286675;0.7;86003
OC-2020-146262;01/02/2020;07:48:00;VW-21775;Victoria Wilson;CAMP-002-005-029;Fundamental React Bagi Pemula;BSI;545153;0.2;436123
OC-2021-130162;10/28/21;15:08:00;JH-15910;Jonathan Howell;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;Danamon;266872;0;266872
OC-2021-130162;10/28/21;22:41:00;JH-15910;Jonathan Howell;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;BCA;245275;0.2;196220
OC-2020-169397;12/24/20;12:42:00;JB-15925;Joni Blumstein;CAMP-001-001-046;Kenali Strategi SEO & Social Media Marketing;Mandiri;305167;0.2;244134
OC-2020-169397;12/24/20;09:17:00;JB-15925;Joni Blumstein;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;Bank BRI;245275;0.2;196220
OC-2020-169397;12/24/20;15:21:00;JB-15925;Joni Blumstein;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;BSI;629850;0.7;188955
OC-2020-169397;12/24/20;19:39:00;JB-15925;Joni Blumstein;CAMP-001-000-040;Belajar Dasar-dasar Digital dan Social Media Marketing;Bank BRI;288732;0.2;230985
OC-2020-169397;12/24/20;18:45:00;JB-15925;Joni Blumstein;CAMP-002-007-028;Analisis Marketing menggunakan Python;Danamon;435239;0.7;130572
OC-2020-169397;12/24/20;16:10:00;JB-15925;Joni Blumstein;CAMP-004-005-071;Perekrutan Social Media untuk tim HR Profesional ;Danamon;252964;0.2;202371
OC-2020-163055;08/09/2020;20:26:00;DS-13180;David Smith;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;BSI;374303;0;374303
OC-2020-163055;08/09/2020;21:32:00;DS-13180;David Smith;CAMP-001-004-029;Tingkatkan Sales dengan Copywriting Menarik;BSI;439816;0;439816
OC-2020-163055;08/09/2020;15:24:00;DS-13180;David Smith;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;BSI;384020;0;384020
ID-2020-145436;02/28/20;12:42:00;VD-21670;Valerie Dominguez;CAMP-004-007-028;Data Analitik dengan Power BI;Lawson;239271;0.2;191416
ID-2020-145436;02/28/20;19:41:00;VD-21670;Valerie Dominguez;CAMP-002-003-035;Menganalisis Data menggunakan SQL di Google Big Query;JCB;600894;0.2;480715
ID-2019-156216;09/13/19;09:25:00;EA-14035;Erin Ashbrook;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;Alfamart;247283;0.7;74185
ID-2022-100930;04/07/2022;14:31:00;CS-12400;Christopher Schild;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BCA;294236;0.45;161830
ID-2022-100930;04/07/2022;10:07:00;CS-12400;Christopher Schild;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;BNI;560115;0.45;308063
ID-2022-100930;04/07/2022;20:48:00;CS-12400;Christopher Schild;CAMP-001-003-014;Pemasaran di Instagram menggunakan Hashtags, Live, Stories, dan Ads;Danamon;357180;0.7;107154
ID-2022-100930;04/07/2022;18:57:00;CS-12400;Christopher Schild;CAMP-002-002-063;Analisis Data dengan Excel;Danamon;391076;0.2;312861
ID-2022-100930;04/07/2022;07:51:00;CS-12400;Christopher Schild;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Mandiri;294241;0.2;235393
OC-2022-160514;11/12/2022;13:29:00;DB-13120;David Bremer;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;Alfaexpress;411520;0;411520
OC-2021-157749;06/04/2021;19:52:00;KL-16645;Ken Lonsdale;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;Dan Dan;294241;0.2;235393
OC-2021-157749;06/04/2021;21:05:00;KL-16645;Ken Lonsdale;CAMP-004-008-001;Visualisasi dan Analisis Data dengan Tableau Desktop;BSI;246398;0.6;98559
OC-2021-157749;06/04/2021;18:15:00;KL-16645;Ken Lonsdale;CAMP-004-004-041;Mahir dalam Seni Komunikasi;Alfamidi;254839;0.6;101935
OC-2021-157749;06/04/2021;18:15:00;KL-16645;Ken Lonsdale;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Bank BRI;375659;0.2;300527
OC-2021-157749;06/04/2021;12:20:00;KL-16645;Ken Lonsdale;CAMP-002-001-017;Analisis Data menggunakan R;Alfaexpress;436642;0.5;218321
OC-2021-157749;06/04/2021;13:59:00;KL-16645;Ken Lonsdale;CAMP-004-000-098;Optimalisasi Rekrut Pegawai Terbaik dengan Teknik Wawancara;BNI;248526;0.6;99410
OC-2021-157749;06/04/2021;16:40:00;KL-16645;Ken Lonsdale;CAMP-002-007-030;Membangun Aplikasi dengan React ;Go-Pay;487992;0.2;390394
OC-2019-131926;06/01/2019;19:47:00;DW-13480;Dianna Wilson;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;Go-Pay;264600;0;264600
OC-2019-131926;06/01/2019;14:51:00;DW-13480;Dianna Wilson;CAMP-005-004-071;Menyusun Laporan dan Visualisasi Data menggunakan Google Data Studio;BNI;300275;0;300275
OC-2019-131926;06/01/2019;14:58:00;DW-13480;Dianna Wilson;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;Mandiri;401973;0;401973
OC-2019-131926;06/01/2019;20:13:00;DW-13480;Dianna Wilson;CAMP-005-007-064;Business Intelligence dengan Microsoft Power BI Desktop ;Mandiri;299473;0;299473
OC-2019-131926;06/01/2019;15:22:00;DW-13480;Dianna Wilson;CAMP-004-000-084;Eksplorasi Tableau Server dan Tableau Online untuk Para Analis Data;Alfaexpress;240776;0;240776
OC-2021-154739;12/10/2021;07:05:00;LH-17155;Logan Haushalter;CAMP-001-000-040;Belajar Dasar-dasar Digital dan Social Media Marketing;OVO;288732;0.2;230985
OC-2021-145625;09/11/2021;19:32:00;KC-16540;Kelly Collister;CAMP-002-000-077;Advanced JavaScript;Go-Pay;614999;0;614999
OC-2021-145625;09/11/2021;15:08:00;KC-16540;Kelly Collister;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;Alfamidi;269423;0;269423
OC-2021-146941;12/10/2021;21:33:00;DL-13315;Delfina Latchford;CAMP-002-009-039;Basic: Python untuk Pemula;Alfaexpress;454963;0;454963
OC-2021-146941;12/10/2021;07:28:00;DL-13315;Delfina Latchford;CAMP-002-005-029;Fundamental React Bagi Pemula;BNI;545153;0;545153
ID-2020-159982;11/28/20;17:26:00;DR-12880;Dan Reichenbach;CAMP-001-000-040;Belajar Dasar-dasar Digital dan Social Media Marketing;OVO;288732;0.6;115493
ID-2020-159982;11/28/20;09:31:00;DR-12880;Dan Reichenbach;CAMP-004-003-093;Kunci Tampil dan Berbicara di Depan Publik sebagai Profesional;Alfaexpress;248231;0.2;198585
ID-2020-159982;11/28/20;12:03:00;DR-12880;Dan Reichenbach;CAMP-001-005-077;Fundamental Copywriting untuk Pemula;Mandiri;291729;0.2;233384
ID-2020-159982;11/28/20;20:40:00;DR-12880;Dan Reichenbach;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;Bank BRI;645602;0.2;516482
OC-2022-163139;12/01/2022;22:05:00;CC-12670;Craig Carreira;CAMP-002-003-079;Machine Learning menggunakan Python dan R;OVO;591822;0;591822
OC-2022-163139;12/01/2022;22:54:00;CC-12670;Craig Carreira;CAMP-003-009-001;Dasar-dasar Keuangan Pribadi;Mandiri;286675;0;286675
OC-2022-163139;12/01/2022;09:50:00;CC-12670;Craig Carreira;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;BNI;595514;0.2;476412
ID-2022-155299;06/08/2022;08:14:00;Dl-13600;Dorris liebe;CAMP-001-003-027;Social Media Marketing;BNI;328520;0.8;65704
ID-2019-106992;09/19/19;22:52:00;SB-20290;Sean Braxton;CAMP-001-006-058;Periklanan dan Pemasaran Tiktok 101;BSI;328015;0.4;196809
ID-2019-106992;09/19/19;20:07:00;SB-20290;Sean Braxton;CAMP-002-006-069;MySQL untuk Statistika dan Analisa Bisnis;Bank BRI;458598;0.4;275159
OC-2021-125318;06/06/2021;11:20:00;RC-19825;Roy Collins;CAMP-001-003-027;Social Media Marketing;BSI;328520;0.2;262816
OC-2020-155040;11/10/2020;20:59:00;AH-10210;Alan Hwang;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;BSI;248785;0;248785
OC-2022-136826;06/16/22;08:55:00;CB-12535;Claudia Bergmann;CAMP-004-002-000;Membuat Dashboard HR menggunakan Tableau Desktop;Alfaexpress;256071;0.2;204857
OC-2021-111010;01/22/21;14:19:00;PG-18895;Paul Gonzalez;CAMP-001-000-047;Tingkatkan Promosi dan Pertumbuhan Instagram Bisnismu;Dan Dan;283775;0;283775
ID-2022-145366;12/09/2022;10:56:00;CA-12310;Christine Abelman;CAMP-004-006-087;Tingkatkan Kemampuan Menjual dengan Value Product;BSI;243554;0.2;194843
ID-2022-145366;12/09/2022;15:44:00;CA-12310;Christine Abelman;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;Go-Pay;266872;0.2;213498
OC-2022-163979;12/28/22;10:57:00;KH-16690;Kristen Hastings;CAMP-002-002-084;Basic: Python untuk Pemula;Danamon;599596;0;599596
OC-2020-155334;07/30/20;17:00:00;HA-14920;Helen Andreada;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;BCA;374303;0;374303
OC-2020-155334;07/30/20;16:28:00;HA-14920;Helen Andreada;CAMP-004-004-011;Bagaimana Cara Membuat Konsumenmu Terkesan?;Go-Pay;254455;0;254455
OC-2020-155334;07/30/20;16:32:00;HA-14920;Helen Andreada;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;Mandiri;374303;0.2;299443
OC-2022-118136;09/16/22;21:57:00;BB-10990;Barry Blumstein;CAMP-001-004-029;Tingkatkan Sales dengan Copywriting Menarik;BCA;439816;0;439816
OC-2022-118136;09/16/22;10:52:00;BB-10990;Barry Blumstein;CAMP-001-003-027;Social Media Marketing;BSI;328520;0;328520
OC-2022-132976;10/13/22;08:49:00;AG-10495;Andrew Gjertsen;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;OVO;401973;0.2;321579
OC-2022-132976;10/13/22;22:04:00;AG-10495;Andrew Gjertsen;CAMP-004-003-093;Kunci Tampil dan Berbicara di Depan Publik sebagai Profesional;Go-Pay;248231;0.2;198585
OC-2022-132976;10/13/22;19:42:00;AG-10495;Andrew Gjertsen;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;Go-Pay;450498;0.2;360398
OC-2022-132976;10/13/22;19:38:00;AG-10495;Andrew Gjertsen;CAMP-004-008-039;Pelajari Konsep Data Warehouse;Alfaexpress;251032;0.2;200826
ID-2020-161991;09/26/20;22:25:00;SC-20725;Steven Cartwright;CAMP-004-003-093;Kunci Tampil dan Berbicara di Depan Publik sebagai Profesional;OVO;248231;0.8;49646
ID-2020-161991;09/26/20;22:34:00;SC-20725;Steven Cartwright;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;OVO;247283;0.2;197827
OC-2020-130890;11/02/2020;17:30:00;JO-15280;Jas O'Carroll;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;Danamon;509077;0.2;407262
OC-2020-130883;09/26/20;11:03:00;TB-21520;Tracy Blumstein;CAMP-001-009-059;Perkenalan Marketing dan Iklan Facebook ;Alfaexpress;350969;0.2;280775
OC-2020-130883;09/26/20;17:31:00;TB-21520;Tracy Blumstein;CAMP-004-009-058;Data Warehouse dan Business Intelligence bagi para Manajer;Dan Dan;252569;0.2;202055
OC-2020-130883;09/26/20;19:31:00;TB-21520;Tracy Blumstein;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;Alfamart;560115;0.2;448092
OC-2021-112697;12/18/21;12:17:00;AH-10195;Alan Haines;CAMP-002-005-029;Fundamental React Bagi Pemula;Danamon;545153;0.7;163546
OC-2021-112697;12/18/21;19:45:00;AH-10195;Alan Haines;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Go-Pay;409402;0.2;327521
OC-2021-112697;12/18/21;11:20:00;AH-10195;Alan Haines;CAMP-005-004-071;Menyusun Laporan dan Visualisasi Data menggunakan Google Data Studio;Mandiri;300275;0.2;240220
OC-2021-110772;11/20/21;14:43:00;NZ-18565;Nick Zandusky;CAMP-001-003-026;Konversi Followersmu menjadi Paying Customers;Lawson;404269;0.2;323415
OC-2021-110772;11/20/21;07:55:00;NZ-18565;Nick Zandusky;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;OVO;306249;0.2;244999
OC-2021-110772;11/20/21;10:13:00;NZ-18565;Nick Zandusky;CAMP-004-007-046;Fundamental Analitik HR;Bank BRI;252454;0.2;201963
OC-2021-110772;11/20/21;08:31:00;NZ-18565;Nick Zandusky;CAMP-003-006-021;Belajar Menganalisis Saham untuk Pemula;BSI;293666;0.5;146833
OC-2019-111451;12/26/19;22:17:00;KL-16555;Kelly Lampkin;CAMP-001-003-014;Pemasaran di Instagram menggunakan Hashtags, Live, Stories, dan Ads;BCA;357180;0.2;285744
OC-2019-111451;12/26/19;13:25:00;KL-16555;Kelly Lampkin;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;Bank BRI;239390;0.2;191512
OC-2019-111451;12/26/19;22:45:00;KL-16555;Kelly Lampkin;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;BSI;260937;0.2;208750
OC-2019-111451;12/26/19;18:52:00;KL-16555;Kelly Lampkin;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;Mandiri;244713;0.7;73414
OC-2019-111451;12/26/19;11:08:00;KL-16555;Kelly Lampkin;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;BNI;309797;0.2;247837
OC-2021-142545;10/28/21;20:32:00;JD-15895;Jonathan Doherty;CAMP-005-007-064;Business Intelligence dengan Microsoft Power BI Desktop ;Go-Pay;299473;0;299473
OC-2021-142545;10/28/21;22:48:00;JD-15895;Jonathan Doherty;CAMP-002-000-077;Advanced JavaScript;OVO;614999;0;614999
OC-2021-142545;10/28/21;08:51:00;JD-15895;Jonathan Doherty;CAMP-001-006-058;Periklanan dan Pemasaran Tiktok 101;Bank BRI;328015;0;328015
OC-2021-142545;10/28/21;19:48:00;JD-15895;Jonathan Doherty;CAMP-002-002-063;Analisis Data dengan Excel;Alfamidi;391076;0;391076
OC-2021-142545;10/28/21;21:56:00;JD-15895;Jonathan Doherty;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;Alfamidi;375659;0;375659
ID-2022-152380;11/19/22;22:29:00;JH-15910;Jonathan Howell;CAMP-001-006-058;Periklanan dan Pemasaran Tiktok 101;Alfaexpress;328015;0.5;164008
OC-2020-144253;05/04/2020;17:12:00;AS-10225;Alan Schoenberger;CAMP-002-009-022;Mendesain Web dengan CSS ;BCA;457323;0;457323
OC-2019-130960;12/30/19;13:56:00;KB-16600;Ken Brennan;CAMP-004-007-028;Data Analitik dengan Power BI;Alfaexpress;239271;0;239271
OC-2019-111003;06/01/2019;11:41:00;CR-12625;Corey Roper;CAMP-004-003-048;Mempelajari Pentingnya Bisnis Analis di Teknik Informatika;Alfamidi;273042;0;273042
OC-2019-111003;06/01/2019;18:44:00;CR-12625;Corey Roper;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;Bank BRI;260937;0;260937
OC-2022-126774;04/15/22;10:57:00;SH-20395;Shahid Hopkins;CAMP-001-003-026;Konversi Followersmu menjadi Paying Customers;BNI;404269;0;404269
OC-2021-142902;09/12/2021;14:28:00;BP-11185;Ben Peterman;CAMP-001-008-056;Pelajari Dasar-dasar Content Writing;BSI;332363;0.2;265890
OC-2021-142902;09/12/2021;08:09:00;BP-11185;Ben Peterman;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;Mandiri;595514;0.2;476412
OC-2021-142902;09/12/2021;11:35:00;BP-11185;Ben Peterman;CAMP-002-003-035;Menganalisis Data menggunakan SQL di Google Big Query;Alfamart;600894;0.2;480715
